start,end,id,total_len,country,mode,devicetype,language,consent,relationship,income_reference,income_year,income_month,income_week,country_birth_mother,country_birth_father,country_birth_partner,municipality_years,children_hh,children_out,childr_n_0to5,childr_n_6to15,others_n,grandchildren,pets__1,pets__2,pets__3,pets__4,pets__5,pets__6,contract,worklife_balance,telework,rand1,loneliness_djg_a,loneliness_djg_b,loneliness_djg_c,loneliness_djg_d,loneliness_djg_e,loneliness_djg_f,family_meet_face,family_meet_tele,family_n__1,family_n__1__open,friends_meet_face,friends_meet_tele,friends_n__1,friends_n__1__open,neighbours,social_support_a,social_support_b,social_support_c,social_support_d,relationship_happiness,social_activities_a,social_activities_b,social_activities_c,loneliness_ucla_a,loneliness_ucla_b,loneliness_ucla_c,relationship_need,loneliness_direct,loneliness_intensity,life_events__1,life_events__2,life_events__3,life_events__4,life_events__5,life_events__6,life_events__7,life_events__8,life_events__9,life_events__10,life_events__11,life_events__12,lost_spouse,interventions_heard,interventions_done__1,interventions_done__2,interventions_done__3,interventions_done__4,interventions_done__5,interventions_done__6,interventions_done__7,interventions_done__8,interventions_done__9,interventions_done__10,interventions_done__11,interventions_done__12,interventions_done__13,interventions_done__14,interventions_done__15,interventions_done__16,loneliness_work_a,loneliness_work_b,loneliness_work_c,loneliness_education_a,loneliness_education_b,loneliness_education_c,loneliness_stigma1,loneliness_stigma2,sm_purpose_a,sm_purpose_b,sm_purpose_c,sm_purpose_d,sm_purpose_e,sm_time_a,sm_time_b,sm_time_c,sm_time_d,feelings_nerv,feelings_hopel,feelings_restl,feelings_depr,feelings_worthl,risk_a,risk_b,risk_c,civic_attitudes_a,civic_attitudes_b,civic_attitudes_c,trust,vote,vote_open,child_health,child_health_relatives_1,child_health_relatives_2,child_health_relatives_3,child_health_relatives_4,child_health_relatives_5,child_health_relatives_6,child_relationship_a,child_relationship_b,child_friends,religion_child,religion_now,health_general,smoking,gender,date_birth_month,date_birth_year,age,age_class,country_birth_yourself,sex_orientation,education,adults_n,region_residence,municipality_type,work_status,main_job,occupation,nace_sector,income_source,exercise,health_condition,health_condition_intensity,w_country,w_country_5,w_design
18 Nov 22,18 Nov 22,2548,1168.845,15,2,1,it,1,3,2,,4,,20,20,20,41,2,0,0,2,0,3,,,,,,6,,7,2,1,3,3,3,2,2,1,7,7,1,14,5,6,1,3,1,5,5,5,5,10,4,2,2,1,1,1,6,5,,,,,,,,,,9,,,,,1,,,,,,,,,,,,,,,,,5,1,,,,,1,2,3,3,2,2,4,3,4,1,1,3,6,3,6,6,3,4,2,10,10,5,7,233,,1,,,3,,,,8,7,1,3,4,2,3,2,4,1981,41,3,20,1,4,3,77,1,1,3,1,5,1,1,2,,3.0000057,3.0000103,1.7592348
18 Nov 22,18 Nov 22,2549,947.88501,10,2,1,fr,1,1,2,,7,,14,14,,8,0,0,0,0,2,1,,,,,5,,,,,2,3,3,3,1,1,1,7,6,1,6,5,5,1,0,1,1,1,2,2,,5,1,2,1,1,1,5,5,,,,,,,,,,,,11,,,2,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,1,1,1,1,1,2,1,5,6,4,6,6,4,2,3,9,8,7,8,169,,1,,,,,5,,10,9,2,2,1,2,3,1,9,1954,68,6,14,1,8,1,45,1,6,,,,3,4,2,,.5824281,.43299043,.80283248
18 Nov 22,18 Nov 22,2550,2028.52,15,2,1,it,1,3,1,,,6,20,20,20,3,1,0,1,0,0,3,,2,,,,,,3,2,2,3,3,2,2,3,2,5,5,1,6,2,6,1,3,4,5,4,2,5,6,1,1,1,1,2,2,5,5,,,,,,,,7,8,,,,,,2,,,,,,,,,,,,,,,,,5,997,,,,,1,3,3,3,1,3,3,3,3,1,5,5,6,5,6,6,5,7,6,7,5,7,4,233,,2,,,,,5,,6,6,2,4,5,3,1,1,6,1981,41,3,20,1,7,2,77,2,1,3,4,9,2,1,2,,.69778967,.47754255,1.7592348
17 Nov 22,18 Nov 22,2551,1200.8781,10,2,2,fr,1,3,2,,10,,14,14,14,7,2,0,0,2,0,1,,,,,,6,1,8,2,1,3,3,3,2,1,2,2,5,1,8,2,3,1,3,2,5,5,5,5,10,6,2,2,1,1,1,5,5,,,,,,,,,,,,11,,,2,,,,,,,,,,,,,,,,,5,997,997,,,,1,3,3,3,3,1,2,3,3,1,4,6,6,6,6,6,8,7,1,5,10,5,3,169,,1,,2,,,,,8,2,1,2,998,1,3,1,3,1969,53,4,14,1,7,2,46,1,1,1,1,4,1,4,2,,.28952935,.36584732,1.3011416
18 Nov 22,18 Nov 22,2552,1206.5601,15,2,1,it,1,1,2,,2,,20,20,,22,0,0,0,0,0,3,1,2,,,,,,,,1,2,2,3,3,2,2,2,1,1,2,1,1,1,2,1,1,2,2,1,,1,1,1,1,1,2,3,4,1,,,,,,,7,,,,,,,998,,,3,,,,,,,,,,,,,,,,,,,,1,3,3,1,1,1,1,1,1,1,1,5,6,6,6,6,1,1,1,1,3,999,5,235,,5,,,,4,,,1,1,1,2,5,1,3,2,5,1937,85,6,20,1,7,1,77,2,6,,,,3,8,2,,.67510349,1.5136309,.97211981
18 Nov 22,18 Nov 22,2553,840.65399,10,2,2,fr,1,3,2,,9,,14,14,14,6,0,0,0,0,0,1,1,,,,,,1,9,2,2,3,2,3,1,2,1,2,4,1,4,2,3,1,3,1,5,5,5,5,10,1,2,2,1,1,1,5,5,,,,,,,,7,8,,,,,,1,,,,,,,,,,,,,,,,,5,2,1,,,,1,2,4,4,3,4,6,7,7,1,6,5,6,6,5,6,1,1,1,10,5,5,6,174,,2,,,,,5,,7,4,3,2,5,1,3,2,6,1991,31,2,14,1,7,2,36,3,1,1,5,10,1,6,2,,1.185809,1.4626209,1.3381872
18 Nov 22,18 Nov 22,2554,1383.769,10,2,1,fr,1,3,2,,9,,14,14,14,5,0,2,0,0,0,3,,,,,,6,,,,1,3,2,3,1,2,1,2,6,1,6,4,6,1,2,1,4,4,4,5,9,7,2,3,1,1,1,5,4,7,,,3,,,,7,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,2,3,3,2,1,2,2,3,2,1,1,3,6,3,5,5,8,6,7,7,7,6,5,998,,1,1,,,,,,8,7,2,2,5,2,3,2,2,1950,72,6,14,999,7,2,45,2,6,,,,3,3,999,,.62070936,.80374801,.80283248
18 Nov 22,18 Nov 22,2555,712.255,10,2,2,fr,1,999,999,,999,,14,14,,3,1,0,1,0,0,1,,,,,,6,1,9,3,1,3,3,3,1,1,1,6,7,1,20,6,6,1,10,1,5,5,5,5,,2,3,3,1,1,1,7,5,,,,,,,,,,,,11,,,1,,,,,,,,,,,,,,,,,5,1,1,,,,1,2,2,2,1,2,2,2,2,1,3,4,6,4,6,6,1,9,1,10,8,9,8,170,,1,1,,,,,,9,5,2,5,5,1,2,2,10,1983,39,3,14,1,7,2,43,1,1,2,5,6,1,1,2,,.24567172,.25858095,.7236163
18 Nov 22,18 Nov 22,2556,1563.161,10,2,3,fr,1,5,2,,6,,15,14,,12,0,1,0,0,0,3,,,,,5,,,,,2,3,3,3,1,1,1,2,5,1,1,6,6,1,7,1,4,5,5,4,,5,4,1,1,1,1,6,5,,,,,,,,7,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,2,3,2,1,1,1,1,1,1,1,4,6,6,6,6,6,1,4,1,4,4,1,5,168,,1,,,,,5,,5,9,3,5,5,2,3,2,6,1946,76,6,14,1,7,1,39,3,6,,,,3,2,2,,.1611062,.13219848,.3847349
18 Nov 22,18 Nov 22,2557,1262.033,10,2,1,fr,1,2,2,,9,,14,14,14,26,0,2,0,0,0,1,1,,,,,,1,8,2,2,3,3,3,2,2,1,6,5,1,3,4,2,1,3,2,4,4,4,4,8,2,3,2,1,1,1,5,4,4,,,,,,,,8,,,,,,2,1,2,,,,,,,,,,,,,,,5,1,1,,,,998,998,1,1,1,1,1,1,1,1,1,5,5,5,6,6,3,4,4,4,8,7,4,998,,1,,,,,5,,7,6,2,4,5,2,3,1,3,1968,54,4,14,1,4,2,44,1,1,2,2,4,1,3,2,,1.7814199,2.5292833,1.2470711
18 Nov 22,18 Nov 22,2558,810.38,21,2,1,pl,1,3,999,,998,,33,33,33,10,1,0,0,1,0,1,1,2,,,,,,,,2,3,3,3,2,2,2,3,5,1,5,3,4,1,1,1,3,5,3,4,7,2,3,2,1,1,1,4,5,,,,,,,,,,,,11,,,1,,,,,,,,,,,,,,,,,,,,,,,1,3,3,2,2,2,2,2,2,7,6,5,5,5,5,5,5,5,5,8,7,7,7,339,,2,,,,,,999,4,4,3,2,5,4,3,1,7,1976,46,4,33,1,8,3,107,1,4,,,,1,1,1,3,.0084751248,.0093870824,1.1285007
18 Nov 22,18 Nov 22,2559,2304.5471,10,2,1,fr,1,3,2,,9,,14,14,14,24,1,2,0,0,0,1,,,,,,6,,,,2,2,3,3,1,1,1,5,5,1,7,4,4,1,8,2,1,4,4,4,8,5,5,1,1,2,1,6,4,3,,,,,,,7,8,,,,,,1,1,2,3,,,,,8,9,10,,,,,,,,,,,,,1,2,3,4,1,3,2,5,2,1,6,5,6,5,4,4,2,4,4,9,9,2,8,178,,2,1,,,,,,6,5,2,2,5,2,3,2,3,1968,54,4,14,1,6,5,45,1,7,,,,1,8,2,,.55976391,.72220403,1.3011416
18 Nov 22,18 Nov 22,2560,1120.667,21,2,1,pl,1,1,2,,4,,33,33,,16,0,0,0,0,0,1,,,,,,6,1,5,2,1,3,3,3,1,3,1,2,2,1,3,2,2,1,5,5,2,3,3,2,,1,2,2,1,1,1,6,3,5,,,,,,,7,,,,,,,1,1,2,,,,,,,,,11,,13,,,,5,2,1,,,,1,3,2,2,1,2,2,1,2,1,1,3,4,3,4,4,11,1,1,5,4,7,4,998,,3,,,,,5,,4,2,3,2,2,2,3,2,3,1984,38,3,33,1,8,1,103,3,1,2,3,1,1,5,2,,1.0531428,.3664262,1.1809891
18 Nov 22,18 Nov 22,2561,681.31897,21,2,1,pl,1,2,2,,8,,33,33,33,6,0,0,0,0,0,1,,2,,,,,1,9,1,2,3,3,3,1,2,1,2,4,1,1,5,6,1,3,1,4,5,5,5,10,2,2,2,1,2,1,5,5,,,,,,,,,,,,11,,,1,,,,,,,,,,,,,,,,,5,2,2,,,,1,3,4,4,2,4,3,5,3,4,5,5,5,5,4,6,3,4,7,9,6,6,5,341,,4,,,,,5,,5,3,2,1,5,2,3,2,3,1991,31,2,33,2,8,2,103,3,1,2,3,1,1,3,1,3,.64974153,.69835997,.62694484
18 Nov 22,18 Nov 22,2562,840.01703,21,2,1,pl,1,3,2,,9,,33,33,33,3,0,1,0,0,0,2,,,,,,6,1,10,3,1,3,3,3,2,2,2,3,5,1,5,4,5,999,,6,5,5,5,5,10,2,2,999,1,1,1,4,5,,,,,,,,,,,,,999,,1,,,,,,,,,,,,,,,,,5,1,1,,,,998,3,2,1,1,1,1,1,2,1,4,5,6,5,6,6,6,6,6,6,6,6,6,999,,1,,,,,,999,10,10,1,998,998,2,3,1,12,1965,56,5,33,1,4,2,105,2,1,2,1,4,1,8,2,,3.0000999,3.000098,1.310517
18 Nov 22,18 Nov 22,2563,1207.335,15,2,2,it,1,4,2,,2,,20,20,,38,0,0,0,0,1,3,,,,,,6,,8,1,1,3,1,2,1,1,1,5,6,1,6,5,7,1,2,3,5,5,5,3,,1,3,2,1,1,1,5,4,4,,,,,,,,8,,,,,,1,1,,,,,,,,,,11,,,,,,3,997,,,,,2,2,4,4,1,3,4,4,4,2,3,4,5,3,4,5,4,7,3,10,6,10,8,246,,2,,,3,,,,9,10,1,4,998,1,3,1,3,1984,38,3,20,1,7,1,79,3,1,3,1,7,2,1,2,,.19537629,.39368579,.37686965
17 Nov 22,18 Nov 22,2564,1406.967,21,2,2,pl,1,3,3,10,,,33,33,33,50,6,1,0,2,0,1,1,,,,,,1,8,3,2,3,3,3,1,1,1,5,4,1,10,6,7,1,5,1,5,5,5,5,10,5,4,3,1,1,1,5,5,,,,,,,,7,8,,,,,,1,,,,,,,,,,,,,,,,,5,3,3,,,,1,3,2,2,2,1,3,2,2,1,2,5,6,5,5,6,7,3,4,9,9,9,8,340,,1,,2,3,,,,4,1,4,1,1,4,3,1,4,1972,50,4,33,1,7,5,103,2,1,2,4,4,1,1,1,3,.0031304706,.0044925939,.56425035
18 Nov 22,18 Nov 22,2565,779.45502,21,2,1,pl,1,2,2,,10,,33,33,33,1,0,1,0,0,3,1,1,,,,,,,,,1,3,3,3,1,1,1,6,7,1,2,4,6,1,5,1,5,5,5,5,10,1,3,6,1,1,1,5,5,,1,,,4,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,2,1,2,2,2,1,3,4,6,4,5,4,2,5,1,10,3,6,9,339,,3,1,2,,4,,,7,1,2,4,4,2,2,2,11,1974,48,4,33,1,8,2,108,1,3,,,,1,4,1,3,.088438079,.090407893,1.1285007
17 Nov 22,18 Nov 22,2566,1265.446,15,2,2,it,1,3,2,,6,,20,20,20,15,1,0,0,1,0,3,,,,,,6,1,3,1,1,3,3,3,1,999,1,2,6,1,8,5,7,1,3,2,5,5,3,5,9,2,2,2,1,1,1,6,5,,,,,,,,7,8,,,,,,1,,,,,,,,,,,,,,,,,5,4,1,,,,1,998,2,3,999,3,3,3,3,1,1,2,3,2,5,4,1,6,2,8,9,8,1,998,,1,1,,,,,,10,9,3,5,5,1,3,2,1,1979,43,3,20,1,6,2,77,3,1,2,3,7,1,4,2,,.894575,.57993639,1.7592348
18 Nov 22,18 Nov 22,2567,653.04901,10,2,2,fr,1,1,2,,8,,150,14,,2,0,0,0,0,0,1,,,,,,6,1,2,2,2,2,2,3,3,3,2,2,5,1,1,2,2,1,0,3,1,1,3,1,,1,2,2,3,2,3,5,2,6,,,,,,,7,,,,,,,2,,,,,,,,,,,,12,,,,,4,3,3,,,,1,3,1,1,2,1,1,2,2,4,1,2,5,4,4,4,7,4,5,5,4,2,6,998,,1,,,,,5,,8,7,2,2,4,3,3,1,12,1967,54,4,14,1,8,1,45,1,1,2,1,4,1,3,1,3,.26262069,.19453077,.65057081
18 Nov 22,18 Nov 22,2568,1090.884,21,2,1,pl,1,3,2,,5,,33,33,33,4,2,0,1,1,0,1,,2,,,,,2,3,1,2,3,2,3,1,1,1,4,6,1,9,3,6,1,1,1,5,5,4,5,8,2,2,6,2,1,2,3,4,2,,,,,,,,8,,,,,,1,1,,,,,,,,,,,,,,,,5,1,2,,,,1,3,3,3,1,4,4,5,5,7,4,3,4,3,3,4,2,3,6,5,3,5,5,340,,1,,,,,5,,10,10,1,1,2,2,3,1,3,1983,39,3,33,1,5,2,102,1,1,2,998,4,1,1,2,,3.0000999,2.8220658,1.1809891
18 Nov 22,18 Nov 22,2569,1014.592,27,2,2,sv,1,5,2,,3,,41,41,,72,0,1,0,0,0,2,,,,,,6,,,,1,3,999,3,2,2,2,5,6,1,2,6,5,999,,1,998,4,3,2,,5,6,1,2,1,1,6,3,999,,,,,,,,,,,11,,1,998,,,,,,,,,,,,12,,,,,,,,,,,1,998,1,1,2,1,1,1,1,1,6,4,5,3,3,6,1,1,2,1,1,999,4,379,,3,,,,,5,,5,7,2,5,5,2,3,1,5,1950,72,6,41,1,4,2,134,3,6,,,,3,4,2,,.92592573,1.2472196,.88142109
18 Nov 22,18 Nov 22,2570,1921.431,15,2,1,it,1,3,2,,8,,20,20,35,17,0,5,0,0,0,3,1,,,,,,,,,1,3,3,3,3,2,1,2,6,1,7,6,6,1,6,1,4,4,4,3,8,5,2,1,1,1,1,6,5,,,,,,,,,,,,11,,,2,,,,,,,,,,,,,,,,,,,,,,,1,3,3,1,1,2,2,2,2,1,1,4,6,5,3,6,2,3,3,8,6,6,3,233,,2,1,,,,,,7,7,2,2,5,3,2,1,6,1945,77,6,20,1,7,2,79,1,6,,,,3,1,1,3,.34413442,.2303604,.4860599
18 Nov 22,18 Nov 22,2571,1128.707,21,2,2,pl,1,3,2,,6,,33,33,33,2,1,0,0,1,0,1,,2,,,,,1,10,1,1,3,3,3,1,1,1,7,7,1,6,3,6,1,4,6,4,5,5,5,8,3,2,2,1,1,1,999,5,,,,,,,,,,,,11,,,2,,,,,,,,,,,,,,,,,5,2,2,,,,1,3,3,3,1,1,3,3,3,1,5,3,5,3,4,6,1,1,2,10,10,10,3,341,,4,1,2,,,,,8,6,2,4,5,1,3,2,1,1989,33,2,33,1,7,4,102,2,1,2,1,4,1,5,2,,.31350777,.28569657,1.2538897
18 Nov 22,18 Nov 22,2572,1146.592,21,2,2,pl,1,3,2,,6,,33,33,33,10,1,0,0,1,0,1,,2,,,,,1,10,1,1,3,3,3,1,3,1,1,2,1,2,3,6,1,1,4,998,4,5,5,10,1,3,2,2,1,1,3,4,2,,,,,,,,,,,11,,,2,,,,,,,,,,,,,,,998,,3,3,2,,,,1,3,1,2,2,2,6,5,3,4,2,4,5,5,5,5,1,2,3,5,5,5,4,337,,2,,2,,,,,7,3,2,2,4,2,3,2,9,1980,42,3,33,1,4,2,102,1,1,2,4,6,1,3,2,,3.0000999,3.000098,1.1809891
18 Nov 22,18 Nov 22,2573,1188.653,10,2,1,fr,1,3,2,,6,,14,34,14,16,3,0,1,2,0,1,1,,,4,5,,1,4,2,1,3,3,3,2,2,1,3,3,1,6,4,5,1,10,1,3,4,4,4,9,5,5,2,1,1,1,4,5,,,,,,,,,8,,,,,,998,,,,,,,,,,,,,,,,,4,3,4,,,,1,3,2,1,1,2,3,1,3,1,1,6,6,6,6,6,8,7,8,7,7,7,7,998,,2,1,,,,,,7,7,2,5,5,2,3,1,7,1977,45,3,14,1,7,2,36,2,1,2,2,5,1,1,2,,.26499552,.21951304,.7236163
18 Nov 22,18 Nov 22,2574,1014.537,10,2,1,fr,1,5,3,5,,,14,14,,40,0,1,0,0,0,3,,,,,,6,1,6,3,2,3,3,3,1,1,1,3,3,1,2,5,5,1,5,2,2,3,3,3,,6,3,2,1,1,1,4,3,3,,,,,,,,,,,11,,2,1,,,,,,,,,,,,,,14,,,5,3,3,,,,2,3,2,2,2,2,2,3,2,1,2,4,6,3,6,6,5,5,4,6,6,6,6,168,,1,1,,,,,,10,10,2,4,4,1,3,1,7,1962,60,5,14,1,4,1,40,2,1,2,4,6,1,5,2,,.93197799,.81458002,.60222769
18 Nov 22,18 Nov 22,2575,1513.817,21,2,2,pl,1,3,2,,2,,33,33,33,10,0,1,0,0,0,1,,,,,,6,1,5,2,1,2,2,2,2,3,2,999,5,1,3,4,4,1,1,2,3,3,3,3,6,1,2,1,2,2,2,3,4,6,,2,,,,,,,,,,,,2,,2,,,,,,,,,,,,,,,3,3,2,,,,1,3,2,3,2,2,2,3,2,3,4,2,4,2,3,3,5,4,4,5,1,3,2,998,,3,,,,,,999,8,8,1,2,3,3,1,1,9,1980,42,3,33,999,4,1,105,2,1,2,6,4,1,8,2,,3.0000999,3.000098,1.1809891
18 Nov 22,18 Nov 22,2576,950.12201,10,2,2,fr,1,1,1,,,8,14,46,,26,0,0,0,0,0,1,1,,,,,,,,,2,3,3,3,1,1,1,5,6,1,3,5,5,1,12,1,3,3,4,2,,5,2,1,1,1,1,5,5,,,,,,,,7,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,1,1,1,1,1,4,1,3,6,3,3,6,6,6,6,6,8,4,9,170,,1,1,,,,,,8,8,2,3,3,2,3,2,2,1955,67,6,14,1,8,1,46,2,6,,,,3,8,2,,.34215426,.25937748,.80283248
18 Nov 22,18 Nov 22,2577,1644.874,10,2,1,fr,1,3,3,5,,,14,14,14,52,0,2,0,0,0,3,,2,,,,,,,,1,3,2,3,2,3,2,5,7,1,5,7,6,1,5,3,3,1,3,3,7,6,6,2,1,1,1,5,5,,,,,,,,,,,,11,,,2,,,,,,,,,,,,,,,,,,,,,,,2,998,2,2,3,2,3,3,2,1,1,6,6,6,6,6,8,2,2,1,1,2,3,998,,2,1,,,,,,9,8,2,3,4,2,3,1,3,1952,70,6,14,1,2,2,40,1,6,,,,3,8,1,3,2.3982887,2.1897051,.80283248
18 Nov 22,18 Nov 22,2578,1473.295,15,2,2,it,1,3,2,,8,,20,20,20,25,1,1,0,0,0,1,,2,,4,5,,1,8,2,1,3,2,3,1,1,1,3,5,1,5,5,7,1,5,2,5,5,4,4,9,6,2,2,1,1,1,5,5,,,,,,,,7,8,,,,,,1,,,,,,,,,,,,,,,,,5,2,4,,,,1,2,2,3,3,2,5,4,4,5,5,6,6,5,6,6,2,1,2,8,5,8,6,232,,2,,,,,5,,9,8,2,2,5,1,3,2,3,1970,52,4,20,1,4,3,76,1,1,2,3,1,1,8,2,,1.4559071,.98606241,1.2047783
18 Nov 22,18 Nov 22,2579,1030.1331,15,2,1,it,1,3,999,,7,,20,999,20,56,1,0,0,0,0,1,,2,,,,,,,,1,1,3,3,1,999,1,1,1,999,,1,1,1,0,1,2,2,4,3,9,1,1,1,2,2,2,3,4,6,,,3,,,,,,9,,,,,998,,,,,,,,,,,11,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,3,2,2,3,11,8,10,10,7,10,1,232,,2,,,,,5,,10,10,1,2,3,1,1,2,5,1966,56,5,20,1,3,3,78,1,7,,,,2,1,1,1,1.5307128,.91515446,1.0168953
18 Nov 22,18 Nov 22,2580,1388.02,21,2,2,pl,1,2,2,,4,,33,33,33,10,0,0,0,0,1,1,,,,,,6,1,7,2,1,999,999,3,1,2,2,3,6,1,5,2,3,1,3,1,998,4,4,4,8,1,2,1,1,1,1,3,3,9,,,,,,,,,,,11,,,1,,2,,,,,,,,10,11,,,,,,4,2,2,,,,1,2,2,4,1,2,5,7,7,1,2,3,4,4,2,4,5,2,2,6,1,3,5,999,,4,1,,,,,,6,4,2,2,4,2,2,2,7,1992,30,2,33,1,7,2,108,3,1,2,3,9,1,5,2,,.17293319,.057895944,1.2538897
18 Nov 22,18 Nov 22,2581,1215.92,27,2,2,sv,1,4,2,,2,,41,41,,59,2,0,0,0,0,3,,,,,,6,,,,2,3,2,3,1,1,2,5,5,1,11,5,4,1,7,1,5,3,3,999,,2,2,1,2,2,1,5,5,,,,,,,,,,,,11,,,1,,,,,,,,,,,,,,,,,,,,,,,1,3,2,2,2,1,2,3,1,1,6,6,5,6,6,6,4,4,4,10,4,5,8,373,,1,,,,,5,,7,7,1,5,5,2,3,2,4,1946,76,6,41,1,7,1,133,2,6,,,,3,3,2,,.71145195,3.0000975,.88142109
18 Nov 22,18 Nov 22,2582,1189.895,27,2,1,sv,1,3,2,,5,,41,41,41,36,0,2,0,0,0,3,1,,,,,,,,,2,3,3,3,2,2,1,5,5,1,3,5,5,1,0,2,998,3,3,3,5,5,3,1,1,1,1,5,4,1,,,,,,,,,,,11,,,2,1,,3,,,,,,,,,,,,,,,,,,,,2,3,3,1,1,1,1,1,1,1,6,3,3,3,3,4,5,8,5,9,4,5,6,373,,3,1,,,,,,7,5,2,4,5,3,3,2,4,1947,75,6,41,1,6,2,134,1,6,,,,3,2,2,,.67893261,.66811866,.88142109
18 Nov 22,18 Nov 22,2583,1100.884,27,2,2,sv,1,3,2,,10,,41,41,41,10,2,0,0,0,0,1,,2,,,,,1,6,2,2,3,3,3,1,1,1,2,6,1,5,5,7,1,4,3,5,5,5,5,7,2,2,2,1,1,1,999,4,6,,,,,,,,,,,11,,,1,,,,,,,,,,,11,,,,,,2,3,4,,,,2,998,6,5,2,6,6,3,2,1,4,4,3,2,2,4,9,7,4,10,1,8,8,377,,3,,,,,5,,8,5,4,4,5,2,3,1,4,1972,50,4,41,1,4,4,133,2,1,2,1,7,1,998,1,2,1.0727518,.6992476,.86551613
18 Nov 22,18 Nov 22,2584,1091.85,10,2,2,fr,1,3,2,,8,,14,14,14,5,2,0,0,2,0,1,1,,,,,,1,3,2,1,3,3,3,3,3,3,1,2,1,6,1,1,1,0,2,1,1,1,1,10,1,2,1,1,1,1,1,5,,,,,,,,7,8,,,,,,2,,,,,,,,,,,,,,,,,5,2,1,,,,1,3,1,1,1,1,1,1,2,1,1,3,6,6,6,6,3,5,2,9,2,9,2,168,,1,,,,,5,,6,4,2,5,5,1,3,1,8,1978,44,3,14,1,3,2,44,1,1,2,5,1,1,3,2,,2.4213264,2.1487255,1.4472326
18 Nov 22,18 Nov 22,2585,2073.7261,21,2,2,pl,1,3,2,,2,,33,33,33,28,2,0,0,0,4,1,,,,,,6,,,,2,3,3,999,1,1,1,6,7,1,5,5,7,1,3,3,999,4,4,4,10,1,2,1,2,1,2,6,3,4,,,,,,,,,,,11,,,1,,2,3,,,,,,,,11,,,,,,,,,,,,1,2,3,3,2,2,3,6,3,999,2,4,4,3,3,5,8,6,5,8,7,7,999,998,,1,,,,,5,,8,7,1,998,999,2,3,2,5,1977,45,3,33,1,4,1,107,3,3,,,,999,3,2,,3.0000999,3.000098,1.1809891
18 Nov 22,18 Nov 22,2586,717.995,27,2,2,sv,1,3,2,,5,,41,41,41,4,2,0,2,0,0,,,,,4,,,,,,2,3,3,3,1,1,1,3,6,1,10,4,7,1,5,3,5,5,4,5,8,3,3,1,1,1,1,7,5,,,,,,,,,,,,11,,,2,,,,,,,,,,,,,,,,,,,,,,,1,3,3,4,2,4,4,5,3,1,1,4,6,3,4,6,2,2,4,10,10,10,6,417,,4,,,,,5,,8,8,1,5,5,2,3,2,8,1997,25,1,41,1,4,2,133,1,7,,,,1,5,2,,1.5096767,1.0528158,1.2247224
18 Nov 22,18 Nov 22,2587,1249.291,21,2,1,pl,1,2,2,,7,,33,33,33,2,0,0,0,0,0,1,,,,,,6,1,9,1,2,2,1,2,3,3,3,4,5,1,4,4,6,1,4,2,5,4,4,4,9,1,3,1,3,2,3,6,3,3,,,,,,,7,8,,,,,,2,1,2,3,,,,7,,,,,,,,,,4,1,1,,,,1,2,2,4,2,2,3,5,4,1,3,4,3,4,3,3,2,3,3,3,2,7,9,417,,1,,,,,5,,9,9,1,2,2,2,2,1,11,1989,33,2,33,1,8,1,108,3,1,2,3,7,1,3,2,,.0016292451,.0018602517,1.2538897
18 Nov 22,18 Nov 22,2588,1264.9449,21,2,1,pl,1,3,3,10,,,15,33,33,14,1,2,0,0,0,1,,2,,,,,1,3,2,1,3,3,3,3,3,1,3,5,1,6,2,2,1,2,2,5,999,4,4,7,3,2,2,1,1,2,4,5,,,,3,,,,,,,10,,,,998,,,,,,,,,,,,,,,,,4,4,5,,,,1,3,2,2,2,2,3,2,3,1,5,2,3,3,4,2,6,2,4,6,5,6,6,339,,2,,,,,5,,8,5,2,2,5,2,3,1,5,1971,51,4,33,1,9,3,108,1,1,2,1,7,1,1,2,,.00041659817,.00052007736,.56425035
18 Nov 22,18 Nov 22,2589,1844.3521,27,2,1,sv,1,3,2,,9,,41,41,41,18,0,1,0,0,0,3,1,,,,,,,,,2,3,3,3,1,1,2,2,4,1,4,3,5,1,0,3,4,4,3,4,8,1,2,1,1,1,2,2,5,,,,,,,,7,8,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,1,3,2,2,2,2,2,2,2,1,5,5,5,3,4,4,1,1,1,2,1,1,8,373,,1,1,,,,,,10,4,3,5,5,3,3,1,3,1945,77,6,41,1,7,2,133,1,6,,,,3,3,1,2,.82198614,.46537831,.88142109
18 Nov 22,18 Nov 22,2590,1232.111,10,2,2,fr,1,3,3,6,,,14,14,14,36,0,2,0,0,0,2,,,,,,6,,,,2,2,2,3,2,2,2,5,5,1,10,4,4,1,4,2,3,3,3,3,6,2,2,1,2,2,2,5,3,4,,,3,,,,,,,,,,,1,,,,,,,,,,,,12,,,,,,,,,,,1,3,3,3,2,3,2,3,2,3,2,3,4,4,3,3,2,2,3,4,3,5,4,998,,2,,,3,,,,6,6,2,4,5,2,3,1,10,1952,70,6,14,999,2,2,41,1,6,,,,7,5,999,,1.5763353,1.3493409,.80283248
